,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,trID,team0ID,team1ID
247,Davinson Sánchez,Tottenham,EPL,23,1943,1,1,1,1.6245934972539544,0.6246804660186172,1.6245934972539544,0.075251371463127,0.0289352763467192,0.075251371463127,D S,14,4,2,0,6.136755166575313,6.161563603207469,341429,148,0
248,Juan Foyth,Tottenham,EPL,12,889,1,1,0,0.701966181397438,0.7911195959895849,0.701966181397438,0.0710651927174009,0.0800908477379782,0.0710651927174009,D S,4,4,3,1,3.259707629680633,3.580928400158882,480763,148,0
249,Beram Kayal,Brighton,EPL,18,937,1,1,1,0.2898655664175749,1.177038300782442,0.2898655664175749,0.0278419434125738,0.113055973394258,0.0278419434125738,M S,5,4,4,0,1.194939725100994,1.929511060938239,44741,1237,0
250,Eddie Nketiah,Arsenal,EPL,5,54,1,1,0,0.269647404551506,0.1314103305339813,0.269647404551506,0.4494123409191767,0.2190172175566355,0.4494123409191767,S,3,1,0,0,0.6886195540428162,0.9582670032978058,340324,11,0
251,Michael Obafemi,Southampton,EPL,6,131,1,1,1,1.8935853093862527,0.3352696597576141,1.8935853093862527,1.300936472097426,0.2303379341846204,1.300936472097426,F S,7,2,1,0,0.3844363838434219,2.3292872458696365,444208,180,0
252,Yerry Mina,Everton,EPL,13,891,1,1,0,0.7469829162582755,0.1373866721987724,0.7469829162582755,0.0754528198240682,0.0138774416362396,0.0754528198240682,D S,4,3,3,0,1.902758179232478,1.919598577544093,289446,29,0
253,Harvey Barnes,Leicester,EPL,16,1014,1,1,2,3.6233876645565033,1.933094335719943,3.6233876645565033,0.3216024554340091,0.1715764203301724,0.3216024554340091,F M S,40,17,0,0,3.3486895114183426,7.837974512949586,398065,1003,0
254,Fred,Manchester United,EPL,17,1045,1,1,1,0.9045916921459138,0.9538169438019396,0.9045916921459138,0.0779074184623275,0.0821469138202627,0.0779074184623275,M S,17,12,2,0,5.615097049623728,7.189614643342793,191614,985,0
255,Sean Morrison,Cardiff,EPL,34,3043,1,1,3,5.046998005360365,3.4611154198646545,5.046998005360365,0.1492703977924524,0.1023662135352674,0.1492703977924524,D,34,22,6,0,1.835878795012832,3.235846821218729,79723,603,0
256,Danny Ward,Cardiff,EPL,14,426,1,1,0,0.6128037981688976,0.2850580289959907,0.6128037981688976,0.1294655911624431,0.0602235272526741,0.1294655911624431,F S,11,7,0,0,0.2272191327065229,0.778222244232893,124172,603,0
257,Tom Cairney,Fulham,EPL,31,2207,1,1,1,1.145194698125124,3.003990411758423,1.145194698125124,0.0467002822071867,0.1225007417572533,0.0467002822071867,F M S,24,40,0,0,6.142074540257454,8.61947807110846,123275,931,0
258,Ken Sema,Watford,EPL,17,772,1,1,2,0.8676492776721716,0.7736617848277092,0.8676492776721716,0.1011508225265485,0.0901937313918313,0.1011508225265485,M S,12,8,1,0,1.6372309513390064,3.2371841445565224,252345,1010,0
259,Ryan Fredericks,West Ham,EPL,15,1077,1,1,0,0.5344906076788902,0.5129354670643806,0.5344906076788902,0.0446649532879295,0.0428636880555192,0.0446649532879295,D S,5,3,5,0,1.6814147382974625,2.3344962634146214,140191,379,0
260,Fabián Balbuena,West Ham,EPL,23,2013,1,1,0,2.524530909024179,0.1530445404350757,2.524530909024179,0.1128702343826011,0.0068425278883044,0.1128702343826011,D,19,3,2,0,3.708215445280075,3.7319631464779377,285548,379,0
261,Kenneth Zohore,Cardiff,EPL,19,735,1,1,1,1.617042200639844,0.9054241441190244,1.617042200639844,0.198005167425287,0.1108682625451866,0.198005167425287,F S,17,12,1,0,0.2272882536053657,2.4869729531928897,135213,603,0
262,Bernard,Everton,EPL,34,2146,1,1,3,2.692948404699564,3.240989720448852,2.692948404699564,0.1129381903182482,0.1359222156758605,0.1129381903182482,M S,23,41,5,0,4.961461465805769,9.933082452043893,175169,29,0
263,Sean Longstaff,Newcastle United,EPL,9,694,1,1,0,0.7535832952708006,0.5980700682848692,0.7535832952708006,0.0977269403088934,0.0775595189418418,0.0977269403088934,M S,8,5,2,0,2.139482770115137,2.9326388528570533,346707,762,0
264,Kadeem Harris,Cardiff,EPL,13,346,1,1,0,0.8885874459519982,0.5112699186429381,0.8885874459519982,0.2311354628198839,0.1329892851961399,0.2311354628198839,M S,5,6,1,0,0.2164138332009315,1.587878968566656,136501,603,0
265,Aron Gunnarsson,Cardiff,EPL,28,2296,1,1,1,2.3570289239287376,1.73636990878731,2.3570289239287376,0.0923922487602728,0.0680632803967151,0.0923922487602728,M S,20,16,5,0,1.6990442629903555,3.348830687813461,63821,603,0
266,Juninho Bacuna,Huddersfield,EPL,21,1418,1,1,0,0.795000096783042,1.3962508831173182,0.795000096783042,0.0504583982443397,0.0886195906068819,0.0504583982443397,D M S,19,18,4,0,1.103965443558991,2.14177468419075,348863,1110,0
267,Jannik Vestergaard,Southampton,EPL,23,2033,0,0,0,0.6773965805768967,0.5291911493986845,0.6773965805768967,0.0299880434097002,0.0234270553103205,0.0299880434097002,D,14,5,2,0,4.323440970852971,4.749757433310151,99331,180,0
268,Bernd Leno,Arsenal,EPL,32,2833,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,0,0,0,0,3.035940927453339,3.035940927453339,72476,11,0
269,Andreas Christensen,Chelsea,EPL,8,614,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,D S,0,0,1,0,2.413801319897175,2.413801319897175,196948,631,0
270,Håvard Nordtveit,Fulham,EPL,5,361,0,0,1,0.0,0.1195162031799554,0.0,0.0,0.0297962833412631,0.0,D S,0,3,0,0,0.6134678721427917,0.7121493145823479,42234,931,0
271,Elias Kachunga,Huddersfield,EPL,20,1181,0,0,0,0.976336426101625,0.2399290557950735,0.976336426101625,0.0744032839535531,0.0182841786804035,0.0744032839535531,F M S,14,5,2,0,0.8041858747601509,1.6639427095651629,49501,1110,0
272,Sead Kolasinac,Arsenal,EPL,24,1897,0,0,5,0.411074984818697,6.741930350661278,0.411074984818697,0.0195027668074236,0.3198596370898867,0.0195027668074236,D M S,9,31,5,0,9.11537654325366,11.89089298993349,94005,11,0
273,Artur Boruc,Bournemouth,EPL,12,1080,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,2,0,1.5033307075500488,1.5033307075500488,15220,989,0
274,Simon Francis,Bournemouth,EPL,17,1220,0,0,2,0.1211565565317869,0.6046351194381714,0.1211565565317869,0.0089377787605416,0.044604230122488,0.0089377787605416,D S,3,10,1,0,4.339400935918093,4.562633994966745,13573,989,0
275,Andrew Surman,Bournemouth,EPL,18,1440,0,0,0,0.2738317120820284,0.4786580577492714,0.2738317120820284,0.0171144820051267,0.0299161286093294,0.0171144820051267,M S,9,10,2,0,3.5818247124552727,4.04227208532393,29975,989,0
276,Mamadou Sakho,Crystal Palace,EPL,27,2418,0,0,0,0.8266514092683792,0.1948235081508755,0.8266514092683792,0.0307686628759942,0.0072514953406033,0.0307686628759942,D,4,6,2,0,5.178611315786839,5.196555461734533,47713,873,0
277,Adam Lallana,Liverpool,EPL,13,459,0,0,0,0.3037017956376076,0.5410390570759773,0.3037017956376076,0.0595493716936485,0.1060860896227406,0.0595493716936485,F M S,5,9,1,0,1.2620225138962269,1.740591049194336,43530,31,0
278,Petr Cech,Arsenal,EPL,7,587,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.5335071589797735,0.5335071589797735,5658,11,0
279,Héctor Bellerín,Arsenal,EPL,19,1539,0,0,5,0.9628532808274032,2.462862718850374,0.9628532808274032,0.0563072094051112,0.1440270595818932,0.0563072094051112,D M S,18,8,3,0,5.913232706487179,8.642914041876793,191217,11,0
280,Mohamed Elneny,Arsenal,EPL,8,383,0,0,0,0.4484229311347008,0.2225509360432624,0.4484229311347008,0.1053735347313918,0.0522965646054663,0.1053735347313918,M S,7,5,0,0,1.877448238432408,2.36556576192379,160438,11,0
281,Wayne Hennessey,Crystal Palace,EPL,18,1576,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,0,0,0,0,1.173792094923556,1.173792094923556,45494,873,0
282,Scott Dann,Crystal Palace,EPL,10,658,0,0,1,0.2003951296210289,1.155615210533142,0.2003951296210289,0.0274096681852471,0.1580628707416151,0.0274096681852471,D S,6,2,1,0,0.6440680976957083,0.6440680976957083,62688,873,0
283,Pape Souaré,Crystal Palace,EPL,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,125868,873,0
284,Jason Puncheon,"Crystal Palace,Huddersfield",EPL,11,389,0,0,0,0.6146684400737286,0.8430848941206932,0.6146684400737286,0.1422112072150014,0.1950582017245819,0.1422112072150014,M S,6,5,1,0,0.3128299079835415,1.3649474829435349,47995,873,1110
285,Connor Wickham,Crystal Palace,EPL,6,56,0,0,1,0.3429011553525924,0.3942410759627819,0.3429011553525924,0.5510911425309521,0.6336017292258995,0.5510911425309521,S,5,4,0,0,0.1418546140193939,0.6588715426623821,95435,873,0
286,Bakary Sako,Crystal Palace,EPL,4,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,46791,873,0
287,Julian Speroni,Crystal Palace,EPL,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.0,0.0,12814,873,0
288,Adrian Mariappa,Watford,EPL,26,1921,0,0,0,1.386547114700079,0.6989378873258829,1.386547114700079,0.064960562375329,0.0327456584379643,0.064960562375329,D S,7,5,3,0,3.412798546254635,3.5183895993977785,38145,1010,0
289,Martin Kelly,Crystal Palace,EPL,13,1109,0,0,0,0.766651201993227,0.0234110038727521,0.766651201993227,0.0622169595846622,0.001899901125832,0.0622169595846622,D S,3,1,2,0,0.6801334666088223,0.7035444704815745,78959,873,0
290,Cheikhou Kouyaté,Crystal Palace,EPL,31,1900,0,0,2,1.6332277320325377,0.8914871765300632,1.6332277320325377,0.0773634188857517,0.0422283399408977,0.0773634188857517,M S,20,14,3,0,2.867398815229535,4.047681621275842,66934,873,0
291,Aaron Cresswell,West Ham,EPL,20,1586,0,0,1,0.4192393869161606,0.9375781770795584,0.4192393869161606,0.023790381350854,0.0532043101747542,0.023790381350854,D S,11,17,1,0,1.5816016849130392,2.03932798653841,92571,379,0
292,Andy Carroll,West Ham,EPL,12,438,0,0,0,1.9809727109968664,0.2757702246308326,1.9809727109968664,0.4070491871911369,0.0566651146501711,0.4070491871911369,F S,14,4,2,0,1.0697423182427883,2.8107880987226963,48066,379,0
293,Victor Moses,Chelsea,EPL,2,24,0,0,0,0.0,0.1079388558864593,0.0,0.0,0.4047707095742225,0.0,S,0,1,0,0,0.0,0.1079388558864593,59866,631,0
294,Pedro Obiang,West Ham,EPL,24,1112,0,0,1,0.5645457860082388,1.1373455841094255,0.5645457860082388,0.0456916553423934,0.0920513512318779,0.0456916553423934,M S,15,6,0,0,3.117102583870292,4.137819157913327,101213,379,0
295,David de Gea,Manchester United,EPL,38,3420,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,1,0,3.325026017613709,3.325026017613709,59377,985,0
296,Timothy Fosu-Mensah,Fulham,EPL,12,797,0,0,0,0.0804356159642338,0.3679338442161679,0.0804356159642338,0.0090830683021092,0.041548363838714,0.0090830683021092,D S,4,6,3,0,2.28059771284461,2.697345983237028,315131,931,0
297,Marcos Rojo,Manchester United,EPL,5,208,0,0,0,0.2353721857070922,0.0,0.2353721857070922,0.1018437342001841,0.0,0.1018437342001841,D S,6,0,2,0,0.7083711922168732,0.7415014356374741,93176,985,0
298,Morgan Schneiderlin,Everton,EPL,14,831,0,0,1,0.1010884251445531,0.8037043828517199,0.1010884251445531,0.0109482048893017,0.0870437959767205,0.0109482048893017,M S,3,8,2,0,1.7469275444746015,1.976115247234702,56818,29,0
299,Matteo Darmian,Manchester United,EPL,6,447,0,0,0,0.0283088255673646,0.0504136756062507,0.0283088255673646,0.0056997635370532,0.01015040448448,0.0056997635370532,D M S,1,2,0,0,0.5339905247092247,0.5790703892707825,54906,985,0
300,Sebastian Prödl,Watford,EPL,1,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,37981,1010,0
301,Miguel Britos,Watford,EPL,3,185,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,D S,0,0,0,0,0.096755139529705,0.096755139529705,76799,1010,0
302,John Stones,Manchester City,EPL,24,1763,0,0,0,0.1587877953425049,0.2179630938917398,0.1587877953425049,0.0081060133753973,0.0111268737664529,0.0081060133753973,D M S,5,5,1,0,10.24031546153128,10.331685120239854,186590,281,0
303,Leighton Baines,Everton,EPL,6,375,0,0,0,0.0755816176533699,0.0834846068173646,0.0755816176533699,0.0181395882368087,0.0200363056361675,0.0181395882368087,D S,2,4,0,0,0.7900802846997976,0.8094733078032732,13507,29,0
304,James McCarthy,Everton,EPL,1,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,45333,29,0
305,Oumar Niasse,"Cardiff,Everton",EPL,18,1014,0,0,0,3.3880744446069,0.7695335391908884,3.3880744446069,0.3007166666810858,0.0683017934193096,0.3007166666810858,F S,20,6,0,0,0.8395498171448708,4.596771819517016,209781,603,29
306,Nathaniel Clyne,"Bournemouth,Liverpool",EPL,18,1259,0,0,1,0.2646814603358507,0.1045891009271144,0.2646814603358507,0.0189208351312363,0.007476583862939,0.0189208351312363,D S,5,4,2,0,3.04830377176404,3.3321365006268024,85177,989,31
307,Alberto Moreno,Liverpool,EPL,2,156,0,0,0,0.0215387754142284,0.1352575272321701,0.0215387754142284,0.0124262165851317,0.0780331887877904,0.0124262165851317,D,1,3,0,0,0.4368345886468887,0.5720921158790588,207917,31,0
308,Joe Hart,Burnley,EPL,19,1710,0,0,0,0.0,0.0240713376551866,0.0,0.0,0.0012669125081677,0.0,GK,0,1,0,0,0.2593977395445108,0.2834690771996975,40204,1132,0
309,Pablo Zabaleta,West Ham,EPL,26,2099,0,0,1,0.1561645232141018,1.02720876224339,0.1561645232141018,0.0066959538300472,0.0440442060990496,0.0066959538300472,D S,7,7,4,0,4.110601957887411,4.339205725118518,20007,379,0
310,Nicolás Otamendi,Manchester City,EPL,18,1233,0,0,0,1.1752211600542068,0.2891287244856357,1.1752211600542068,0.0857825664273143,0.0211042864588055,0.0857825664273143,D S,15,2,1,0,7.953523689880967,8.132102424278855,54781,281,0
311,Willy Caballero,Chelsea,EPL,2,180,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.4159587323665619,0.4159587323665619,19948,631,0
312,Antonio Valencia,Manchester United,EPL,6,465,0,0,0,0.0373641178011894,0.5265987515449524,0.0373641178011894,0.007231764735714,0.1019223390087004,0.007231764735714,D M S,2,7,2,0,1.3759236298501492,1.7253734208643436,33544,985,0
313,Marouane Fellaini,Manchester United,EPL,14,728,0,0,1,0.7338949181139469,0.2047824673354625,0.7338949181139469,0.0907287673492516,0.0253165138189445,0.0907287673492516,M S,7,3,1,0,1.2806164622306824,1.9953793622553349,39679,985,0
314,Alex McCarthy,Southampton,EPL,25,2250,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,1,0,1.7642888268455863,1.7642888268455863,95976,180,0
315,Luke Dreher,Crystal Palace,EPL,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,432293,873,0
316,Hugo Lloris,Tottenham,EPL,33,2970,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,3.5880960039794445,3.5880960039794445,17965,148,0
317,Toby Alderweireld,Tottenham,EPL,34,2926,0,0,0,0.9871182711794972,0.4885504152625799,0.9871182711794972,0.0303624895441403,0.0150271829711661,0.0303624895441403,D S,19,7,3,0,8.774717004969716,9.21540803089738,42710,148,0
318,Danny Rose,Tottenham,EPL,26,1798,0,0,3,0.7975112218409777,2.5913346894085407,0.7975112218409777,0.0399199165548876,0.1297108576455888,0.0399199165548876,D M S,15,26,5,0,3.090378101915121,4.89063292555511,50174,148,0
319,Mousa Dembélé,Tottenham,EPL,10,518,0,0,0,0.0302143990993499,0.0,0.0302143990993499,0.0052496060211225,0.0,0.0052496060211225,M S,1,0,1,0,1.9612399637699127,1.9914543628692627,19368,148,0
320,Michel Vorm,Tottenham,EPL,2,180,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.1521744281053543,0.1521744281053543,26276,148,0
321,Ben Davies,Tottenham,EPL,27,1831,0,0,0,0.574660662561655,2.2464851289987564,0.574660662561655,0.0282465645169573,0.1104225350135926,0.0282465645169573,D M S,14,15,2,0,7.862325394526124,9.464484944939612,192765,148,0
322,Carlos Sánchez,West Ham,EPL,7,233,0,0,0,0.0571259437128901,0.0455123707652092,0.0571259437128901,0.0220658151680691,0.0175798857032996,0.0220658151680691,M S,3,2,0,0,0.5463352426886559,0.6369425505399704,51226,379,0
323,Idrissa Gueye,Everton,EPL,33,2828,0,0,2,0.5945744486525655,0.9329115226864816,0.5945744486525655,0.0189221005582499,0.0296895463372642,0.0189221005582499,M S,19,18,6,0,10.310356261208652,11.30564052797854,126665,29,0
324,Leandro Bacuna,Cardiff,EPL,11,543,0,0,0,0.0774941183626651,0.0256153866648674,0.0774941183626651,0.0128443290103864,0.0042456441985968,0.0128443290103864,M S,5,1,2,0,0.5819015428423882,0.674971355125308,126014,603,0
325,Cesc Fàbregas,Chelsea,EPL,6,167,0,0,0,0.0598409548401832,0.2152419276535511,0.0598409548401832,0.032249616380937,0.1159986436456263,0.032249616380937,M S,1,3,1,0,2.188558418303728,2.372304636985064,8806,631,0
326,Asmir Begovic,Bournemouth,EPL,24,2160,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,2.4910213444381952,2.4910213444381952,33873,989,0
327,Gary Cahill,Chelsea,EPL,2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0151520380750298,0.0151520380750298,27511,631,0
328,Lukasz Fabianski,West Ham,EPL,38,3420,0,0,0,0.0,0.0750509947538375,0.0,0.0,0.0019750261777325,0.0,GK,0,2,0,0,1.9431467149406672,2.0181977096945047,29692,379,0
329,Federico Fernández,Newcastle United,EPL,19,1486,0,0,1,0.0828974284231662,0.4301622780039906,0.0828974284231662,0.0050207056245524,0.0260528970527316,0.0050207056245524,D S,4,5,2,0,2.6451705135405064,2.922758467495441,85475,762,0
330,Ki Sung-yueng,Newcastle United,EPL,18,1302,0,0,1,0.1521802237257361,1.077540136873722,0.1521802237257361,0.0105193703036223,0.0744843412585522,0.0105193703036223,M S,8,16,2,0,3.064987052232027,3.216283936984837,81796,762,0
331,Jermain Defoe,Bournemouth,EPL,4,13,0,0,0,0.1310959756374359,0.0,0.1310959756374359,0.9075875236437873,0.0,0.9075875236437873,S,1,0,0,0,0.0,0.1310959756374359,3875,989,0
332,Jordan Pickford,Everton,EPL,38,3420,0,0,0,0.0,0.0405163690447807,0.0,0.0,0.0010662202380205,0.0,GK,0,1,1,0,2.335739722475409,2.3762560933828354,130164,29,0
333,Kasper Schmeichel,Leicester,EPL,38,3420,0,0,0,0.0807150676846504,0.2929758131504059,0.0807150676846504,0.0021240807285434,0.0077098898197475,0.0021240807285434,GK,1,1,3,0,3.490090200677514,3.7830659840255976,16911,1003,0
334,Danny Simpson,Leicester,EPL,6,288,0,0,0,0.0,0.0253064390271902,0.0,0.0,0.0079082621959969,0.0,D S,0,1,0,0,0.3089592037722468,0.3342656418681144,37442,1003,0
335,Christian Fuchs,Leicester,EPL,3,204,0,0,0,0.0609568022191524,0.2042555287480354,0.0609568022191524,0.0268927068613907,0.0901127332711921,0.0268927068613907,D S,2,6,0,0,0.2425123825669288,0.437185987830162,6636,1003,0
336,Shinji Okazaki,Leicester,EPL,21,249,0,0,1,0.2803470101207495,0.1141715049743652,0.2803470101207495,0.1013302446219576,0.041266809026879,0.1013302446219576,F S,5,1,0,0,1.0677992096170783,1.2933861566707492,79642,1003,0
337,Daniel Amartey,Leicester,EPL,9,637,0,0,0,0.4685515519231558,0.1066916938871145,0.4685515519231558,0.0662003762528791,0.0150741796700789,0.0662003762528791,D S,4,3,2,0,1.0972903799265623,1.171718118712306,214056,1003,0
338,Daryl Janmaat,Watford,EPL,18,1524,0,0,2,0.465244336053729,0.579633329063654,0.465244336053729,0.0274750592157714,0.0342303147084835,0.0274750592157714,D S,11,12,3,0,2.5010944809764624,3.3639553785324097,60744,1010,0
339,Jamaal Lascelles,Newcastle United,EPL,32,2751,0,0,1,0.3995883860625326,1.203509908169508,0.3995883860625326,0.0130726843859061,0.0393732794384789,0.0130726843859061,D,11,3,4,0,3.293871333822608,3.3028786685317755,183318,762,0
340,Moussa Sissoko,Tottenham,EPL,29,2344,0,0,3,0.9559970963746308,2.794041261076927,0.9559970963746308,0.036706373154316,0.1072797412529536,0.036706373154316,M S,15,25,2,0,8.834691548720002,10.871969442814589,46001,148,0
341,Ben Chilwell,Leicester,EPL,36,3240,0,0,4,0.9728713259100914,3.073071330785752,0.9728713259100914,0.0270242034975025,0.0853630925218264,0.0270242034975025,D M,22,45,4,0,7.060785369947553,9.09635160677135,316125,1003,0
342,John Ruddy,Wolverhampton Wanderers,EPL,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.0,0.0,29712,543,0
343,Robbie Brady,Burnley,EPL,16,701,0,0,1,0.6787551874294877,1.0314605087041857,0.6787551874294877,0.0871440326229014,0.1324271694484688,0.0871440326229014,M S,12,14,3,1,0.5127438679337502,1.1911319205537438,128229,1132,0
344,Ben Foster,Watford,EPL,38,3420,0,0,0,0.0166965145617723,0.2140688551589846,0.0166965145617723,0.0004393819621519,0.0056333909252364,0.0004393819621519,GK,1,5,1,0,2.3592222332954407,2.520907571539283,13572,1010,0
345,Fraser Forster,Southampton,EPL,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.0,0.0,52570,180,0
346,Maya Yoshida,Southampton,EPL,17,1520,0,0,1,1.828032812103629,1.0708853751420977,1.828032812103629,0.1082387849271885,0.0634076866860452,0.1082387849271885,D,14,5,0,0,2.958919018507004,3.0172281116247177,81789,180,0
347,Paul Dummett,Newcastle United,EPL,26,1976,0,0,0,0.2830162970349192,0.3509780988097191,0.2830162970349192,0.0128904183872179,0.0159858445814143,0.0128904183872179,D S,9,4,1,0,3.4623353676870465,3.78213270008564,170321,762,0
348,Phil Bardsley,Burnley,EPL,19,1677,0,0,0,0.2524323966354131,1.29353416711092,0.2524323966354131,0.0135473558122761,0.0694204383064894,0.0135473558122761,D,12,7,9,0,2.8458788078278303,3.913929479196668,15773,1132,0
349,Peter Crouch,Burnley,EPL,6,73,0,0,0,0.6116751348599792,0.0,0.6116751348599792,0.7541200292794263,0.0,0.7541200292794263,S,5,0,1,0,0.4730377495288849,0.9484363868832588,4072,1132,0
350,Fabian Delph,Manchester City,EPL,11,723,0,0,1,0.0698102870956063,0.3856629505753517,0.0698102870956063,0.0086900772318182,0.0480078361712056,0.0086900772318182,D S,4,3,1,1,4.826938830316067,4.901690319180489,50362,281,0
351,Samir Nasri,West Ham,EPL,5,244,0,0,2,0.1309422422200441,0.5494267866015434,0.1309422422200441,0.0482983680319834,0.2026574212874545,0.0482983680319834,M S,3,6,0,0,0.3997878804802894,0.614055797457695,18935,379,0
352,Harry Arter,Cardiff,EPL,25,2033,0,0,1,0.8048392524942756,0.7227919157594442,0.8048392524942756,0.0356298734503122,0.0319976745786276,0.0356298734503122,M S,23,10,10,0,2.3454611152410507,3.2769743548706174,55742,603,0
353,Steven Davis,Southampton,EPL,3,96,0,0,1,0.0,0.4507931470870971,0.0,0.0,0.4226185753941536,0.0,M S,0,3,0,0,0.1286503374576568,0.533798336982727,28973,180,0
354,Kyle Walker-Peters,Tottenham,EPL,6,372,0,0,3,0.3468112424015999,0.4763886630535126,0.3468112424015999,0.0839059457423225,0.1152553217064949,0.0839059457423225,D M S,2,7,1,0,1.425677182152867,2.0650416631251574,341051,148,0
355,Carl Jenkinson,Arsenal,EPL,3,166,0,0,0,0.0,0.0556052885949611,0.0,0.0,0.0301474456237741,0.0,M S,0,1,0,0,1.2273365706205368,1.2273365706205368,126321,11,0
356,Phil Jones,Manchester United,EPL,18,1266,0,0,1,0.5517959333956242,0.8154117316007614,0.5517959333956242,0.0392271990565609,0.0579676586446038,0.0392271990565609,D S,5,3,1,0,3.5550849735736847,3.8232289254665375,117996,985,0
357,Joe Bennett,Cardiff,EPL,30,2648,0,0,1,0.521325571462512,0.8026727885007858,0.521325571462512,0.0177187694228195,0.0272811748357517,0.0177187694228195,D M,10,14,5,0,0.7613154267892241,1.589597461745143,90964,603,0
358,Alex Oxlade-Chamberlain,Liverpool,EPL,2,17,0,0,0,0.4664706289768219,0.1158806830644607,0.4664706289768219,2.4695503887008217,0.6134859691647923,2.4695503887008217,S,1,1,0,0,1.2567362785339355,1.3726168870925903,143424,31,0
359,Paulo Gazzaniga,Tottenham,EPL,3,270,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.4387647286057472,0.4387647286057472,195488,148,0
360,Mason Holgate,Everton,EPL,5,407,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,D S,0,0,1,0,0.6817189045250416,0.6817189045250416,348623,29,0
361,Joseph Gomez,Liverpool,EPL,16,1052,0,0,0,0.2288763802498579,0.4228671807795763,0.2288763802498579,0.019580678918714,0.0361768500666937,0.019580678918714,D S,5,7,2,0,4.74765482544899,5.0583770647645,256178,31,0
362,Tyrone Mings,Bournemouth,EPL,5,137,0,0,0,0.0,0.0633906573057174,0.0,0.0,0.0416434975001063,0.0,D S,0,1,0,0,0.0633906573057174,0.0633906573057174,253677,989,0
363,Jack Wilshere,West Ham,EPL,8,384,0,0,1,0.1778226047754287,0.5347961513325572,0.1778226047754287,0.0416771729942411,0.1253428479685681,0.0416771729942411,M S,2,5,2,0,0.6268099565058947,1.100212037563324,74223,379,0
364,Tom Davies,Everton,EPL,16,973,0,0,0,0.3135735504329204,0.58919732645154,0.3135735504329204,0.0290047477276082,0.0544992388290222,0.0290047477276082,M S,7,5,3,0,2.656915619969368,3.372655674815178,314210,29,0
365,Jonjoe Kenny,Everton,EPL,10,791,0,0,1,0.0850523598492145,0.8401080034673214,0.0850523598492145,0.0096772596541457,0.0955875098761806,0.0096772596541457,D S,3,6,1,0,1.9637693352997303,2.841430392116308,258883,29,0
366,Davide Zappacosta,Chelsea,EPL,4,119,0,0,0,0.1525930613279342,0.1293266862630844,0.1525930613279342,0.1154065169707065,0.0978100988544335,0.1154065169707065,D S,2,1,0,0,0.7548842430114746,1.0368040055036545,173859,631,0
367,Antonio Barreca,Newcastle United,EPL,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,241889,762,0
368,Wesley Hoedt,Southampton,EPL,13,1170,0,0,0,0.5851069986820221,0.0172678939998149,0.5851069986820221,0.0450082306678478,0.0013282995384473,0.0450082306678478,D,6,1,2,0,1.9285380318760872,1.939658664166928,253765,180,0
369,Emerson,Chelsea,EPL,10,653,0,0,0,0.2729273978620767,0.5980899184942245,0.2729273978620767,0.0376163335491376,0.0824319948920064,0.0376163335491376,D S,5,5,0,0,4.000034302473068,4.018896013498306,39073,631,0
370,Alisson,Liverpool,EPL,38,3420,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,1,0,7.606003455817699,7.606003455817699,105470,31,0
