,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,trID,team0ID,team1ID
1919,Leonardo Capezzi,Crotone,Serie_A,25,1635,0,0,0,0.7973175588995218,0.9624329563230276,0.7973175588995218,0.0438890399394232,0.0529779608985152,0.0438890399394232,M S,24,15,5,1,1.7788276234641671,2.300749098882079,84442,4083,0
1920,Djamel Mesbah,Crotone,Serie_A,10,679,0,0,0,0.0789190558716654,0.14493203535676,0.0789190558716654,0.0104605523246684,0.0192104317851375,0.0104605523246684,D S,2,3,1,0,0.3687420189380646,0.5192006733268499,17735,4083,0
1921,Noe Dussenne,Crotone,Serie_A,8,462,0,0,0,0.1460947319865226,0.0,0.1460947319865226,0.0284600127246472,0.0,0.0284600127246472,D S,3,0,1,1,1.0570274032652378,1.0757311023771765,160736,4083,0
1922,Marco Festa,Crotone,Serie_A,3,182,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,0,0,1,0,0.0154452417045831,0.0154452417045831,257660,4083,0
1923,Nicolò Fazzi,Crotone,Serie_A,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,197744,4083,0
1924,Andrea Barberis,Crotone,Serie_A,26,2065,0,0,3,0.5444290386512876,1.7919306438416245,0.5444290386512876,0.0237281421203951,0.0780986721286906,0.0237281421203951,M S,17,18,3,0,1.107982812449336,1.3191883899271488,146680,4083,0
1925,José Reina,Napoli,Serie_A,37,3330,0,0,0,0.0,0.1023009344935417,0.0,0.0,0.002764890121447,0.0,GK,0,1,1,0,9.61493992432952,9.71724085137248,7825,6195,0
1926,Elseid Hysaj,Napoli,Serie_A,35,3033,0,0,1,0.4495638161897659,1.5182642238214612,0.4495638161897659,0.0133401725872334,0.0450523508552362,0.0133401725872334,D S,8,19,8,0,13.776815086603165,15.018598575145006,200056,6195,0
1927,Ivan Strinic,Napoli,Serie_A,12,1039,0,0,2,0.033719815313816,1.644917208701372,0.033719815313816,0.0029208694689542,0.1424856099933816,0.0029208694689542,D,1,11,3,0,5.5767010152339935,6.235692128539085,39799,6195,0
1928,Amadou Diawara,Napoli,Serie_A,18,1040,0,0,0,0.1566864158958196,0.2327136760577559,0.1566864158958196,0.0135594013755997,0.0201386835049981,0.0135594013755997,M S,6,10,1,0,5.081502549350262,5.225641079246998,355501,6195,0
1929,Faouzi Ghoulam,Napoli,Serie_A,29,2377,0,0,6,0.6280846931040287,5.15974513720721,0.6280846931040287,0.0237810779887936,0.1953626682156705,0.0237810779887936,D S,18,60,1,0,11.02753919363022,13.107416659593582,126656,6195,0
1930,Rafael Cabral,Napoli,Serie_A,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.0570943839848041,0.0570943839848041,103916,6195,0
1931,Jorginho,Napoli,Serie_A,27,2158,0,0,3,0.7905589696019888,3.7473028525710106,0.7905589696019888,0.0329704852938734,0.1562823247133415,0.0329704852938734,M,22,38,3,0,15.593536850064991,17.69924357160926,102017,6195,0
1932,Marko Rog,Napoli,Serie_A,15,357,0,0,0,0.762418620288372,0.1727040372788906,0.762418620288372,0.1922063748626148,0.0435388329274514,0.1922063748626148,M S,11,3,4,0,4.251977510750294,4.907454589381814,317482,6195,0
1933,Christian Maggio,Napoli,Serie_A,7,391,0,0,0,0.0453834794461727,0.179668478667736,0.0453834794461727,0.0104463251922136,0.0413559158058727,0.0104463251922136,D S,1,2,0,0,1.4877581940963864,1.669822652824223,21151,6195,0
1934,Marco Storari,Cagliari,Serie_A,15,1258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,1,1,0.3242991268634796,0.3242991268634796,19136,1390,0
1935,Bartosz Salamon,Cagliari,Serie_A,15,825,0,0,0,0.6633516773581505,0.4877272173762321,0.6633516773581505,0.07236563752998,0.0532066055319526,0.07236563752998,D S,8,2,1,0,0.8994750380516052,1.428479541093111,71019,1390,0
1936,Nicola Murru,Cagliari,Serie_A,26,2180,0,0,1,0.2802743688225746,1.1654833909124136,0.2802743688225746,0.0115709601807484,0.0481162867807877,0.0115709601807484,D M,8,12,3,0,3.173078030347824,3.621498540043831,171399,1390,0
