,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,trID,team0ID,team1ID
26,Jordan Ayew,Crystal Palace,EPL,37,3196,9,9,2,7.676179042086005,2.864641923457384,7.676179042086005,0.2161627389823968,0.0806688902100014,0.2161627389823968,F M,58,30,6,0,3.8773922603577375,11.721330039203169,108354,873,0
27,Willian,Chelsea,EPL,36,2609,9,5,7,8.135337460786104,8.679427238181233,5.0906621143221855,0.2806364014836142,0.2994053090978578,0.1756073554193165,F M S,71,76,4,0,10.227612223476171,18.40935368090868,52769,631,0
28,Christian Pulisic,Chelsea,EPL,25,1738,9,9,4,8.925186410546303,4.29607973434031,8.925186410546303,0.4621788129742044,0.2224667296263681,0.4621788129742044,F M S,63,30,0,0,7.069776656106114,16.746663495898247,315779,631,0
29,Callum Wilson,Bournemouth,EPL,35,2916,8,8,1,9.842873975634577,3.349536281079054,9.842873975634577,0.3037924066553881,0.1033807494160201,0.3037924066553881,F S,53,30,10,0,2.7078363643959165,12.5629492290318,123682,989,0
30,Olivier Giroud,Chelsea,EPL,18,1015,8,8,0,7.400897581130266,1.3883666470646858,7.400897581130266,0.6562372239425852,0.12310640220278,0.6562372239425852,F S,39,8,1,0,2.356766097247601,9.754190690815449,82442,631,0
31,Dele Alli,Tottenham,EPL,25,1862,8,7,4,7.915494641289115,3.483860461041332,7.15432577393949,0.3825964112330936,0.168392825721654,0.3458052200078164,F M S,42,23,2,0,6.692906078882515,16.530975185334682,207929,148,0
32,Jack Grealish,Aston Villa,EPL,36,3235,8,8,6,6.844703698530793,7.637995328754187,6.08353484608233,0.1904245232976109,0.212494460459931,0.1692482646514403,F M,73,92,8,0,9.304536566138268,18.373641669750214,203460,405,0
33,Ayoze Pérez,Leicester,EPL,33,2045,8,7,4,6.557796832174063,4.091643614694476,5.7966279946267605,0.2886071955480027,0.1800723351210283,0.2551083225019112,F M S,47,28,0,0,4.473776834085584,12.850322676822543,246968,1003,0
34,Jay Rodriguez,Burnley,EPL,36,1987,8,7,1,8.956882773898542,0.768310897052288,8.195713876746595,0.4056967537246446,0.0348001916128364,0.3712200548098608,F S,67,6,1,0,1.2578966859728098,7.035942082293332,53360,1132,0
35,Bruno Fernandes,Manchester United,EPL,14,1211,8,4,7,5.986080504953861,2.755000274628401,2.9414419010281563,0.4448779896332349,0.204748162441417,0.2186042701011842,M,44,30,2,0,4.86424545198679,8.513760548084974,240306,985,0
36,Harry Wilson,Bournemouth,EPL,31,1672,7,7,0,4.165000810287893,2.2177436221390963,4.165000810287893,0.2241926273480325,0.1193761519094011,0.2241926273480325,F M S,56,14,2,0,4.21072705835104,7.921821791678667,279455,989,0
37,Sébastien Haller,West Ham,EPL,32,2248,7,7,1,8.48490078188479,2.3431185195222497,8.48490078188479,0.3396979850398715,0.0938081257815847,0.3396979850398715,F S,57,24,1,0,2.639706138521433,11.102977383881807,181375,379,0
38,Diogo Jota,Wolverhampton Wanderers,EPL,34,2329,7,7,1,12.017675075680016,2.6425623558461666,12.017675075680016,0.4644013554363252,0.1021170511061206,0.4644013554363252,F M S,69,29,4,0,4.098007360473275,16.149932712316513,340950,543,0
39,Mason Mount,Chelsea,EPL,37,2894,7,7,5,7.497830409556627,5.258456766605377,7.497830409556627,0.2331737169523484,0.1635318275723856,0.2331737169523484,F M S,78,52,3,0,8.520663106814027,16.87500463053584,346483,631,0
40,Joshua King,Bournemouth,EPL,26,2033,6,3,4,6.534089729189873,4.133098684251308,4.250657398253679,0.2892612275588236,0.1829704287174706,0.1881747003653867,F M S,26,30,0,0,3.021743079647422,8.3733511865139,91059,989,0
41,Jonjo Shelvey,Newcastle United,EPL,26,2136,6,6,2,2.2422137800604105,4.141612278297544,2.2422137800604105,0.0944752997216465,0.1745061353215257,0.0944752997216465,M S,45,44,3,0,4.892644166946411,7.4871279345825315,71292,762,0
42,Oliver McBurnie,Sheffield United,EPL,36,2123,6,6,0,8.068319181911647,1.13500355463475,8.068319181911647,0.3420389667320058,0.0481160244546055,0.3420389667320058,F S,50,10,4,0,3.9475044198334217,10.19457240961492,298477,350,0
43,Lys Mousset,Sheffield United,EPL,30,1220,6,6,4,6.072983540594578,3.612106991931796,6.072983540594578,0.4480069825028787,0.2664669092408702,0.4480069825028787,F S,37,12,1,0,2.463755715638399,9.62127878330648,291422,350,0
44,Bernardo Silva,Manchester City,EPL,34,2020,6,6,7,7.420340552926063,6.312828656286001,7.420340552926063,0.3306092325561117,0.2812646431018515,0.3306092325561117,F M S,52,51,5,0,14.72735245898366,23.83779612928629,241641,281,0
45,Ashley Barnes,Burnley,EPL,19,1386,6,5,0,6.516927354037762,0.3088205009698868,5.755758501589298,0.423177100911543,0.0200532792837588,0.3737505520512531,F S,40,5,4,0,1.5740792136639357,5.060966618359089,63200,1132,0
46,Harvey Barnes,Leicester,EPL,36,2094,6,6,8,8.48061983473599,4.085434272885323,8.48061983473599,0.3644965545015468,0.1755917309263032,0.3644965545015468,F M S,61,35,0,0,6.487783459946513,17.09378569200635,398065,1003,0
47,James Maddison,Leicester,EPL,31,2632,6,6,3,5.0217749159783125,5.768516240641475,5.0217749159783125,0.171717227370079,0.197251695158713,0.171717227370079,M S,74,79,4,0,8.763976752758026,14.379001699388027,294057,1003,0
48,Todd Cantwell,Norwich,EPL,37,2528,6,6,2,5.67504897993058,2.318530723452568,5.67504897993058,0.2020389272918323,0.0825426286039284,0.2020389272918323,M S,42,36,6,0,3.805257322266698,11.005102287046611,332341,1123,0
49,Trézéguet,Aston Villa,EPL,34,1955,6,6,1,5.345049157738686,0.958256496116519,5.345049157738686,0.2460636440902719,0.0441141097956453,0.2460636440902719,F M S,50,21,2,1,2.6114314906299114,6.641214985400438,234189,405,0
50,David Silva,Manchester City,EPL,27,1846,5,5,10,6.93236867710948,7.6509875394403934,6.93236867710948,0.3379811381039291,0.3730167272749921,0.3379811381039291,M S,46,49,0,0,12.764220461249352,24.68700398504734,35518,281,0
51,Kelechi Iheanacho,Leicester,EPL,20,976,5,5,3,5.901271570473909,2.588645750656724,5.901271570473909,0.5441746325232089,0.2387070876630175,0.5441746325232089,F M S,36,15,1,0,1.3327805418521166,8.9800880625844,295330,1003,0
52,Virgil van Dijk,Liverpool,EPL,38,3420,5,5,1,2.957816191017628,1.1334363408386707,2.957816191017628,0.0778372681846744,0.0298272721273334,0.0778372681846744,D,31,7,1,0,14.673714911565185,15.309704806655644,139208,31,0
53,James Ward-Prowse,Southampton,EPL,38,3420,5,4,3,7.061390930786729,5.761547470465303,4.777884328737855,0.1858260771259665,0.1516196702754026,0.1257337981246803,D M,57,61,9,0,9.146257374435663,13.29220021981746,181579,180,0
54,Robert Snodgrass,West Ham,EPL,24,1522,5,5,5,2.3865075511857867,3.732901037670672,2.3865075511857867,0.141120683053036,0.2207365922407099,0.141120683053036,F M S,21,33,4,0,3.524154720827937,6.512247741222382,22614,379,0
55,Nicolas Pepe,Arsenal,EPL,31,2021,5,4,5,5.069305270910263,4.904219791293144,4.308136463165283,0.2257483792092645,0.2183967249957362,0.1918516980132981,F M S,50,39,4,0,4.814494099467993,10.924230057746172,343052,11,0
56,Ismaila Sarr,Watford,EPL,28,2038,5,5,4,5.96819850243628,4.351109144277871,5.96819850243628,0.2635612685079809,0.1921490789916626,0.2635612685079809,F M S,43,25,1,0,3.366789443418384,11.652336601167915,410225,1010,0
57,Phil Foden,Manchester City,EPL,23,888,5,5,2,3.5568296778947115,1.559080382809043,3.5568296778947115,0.3604894943812207,0.1580149036630787,0.3604894943812207,F M S,34,18,0,0,5.848771423101425,9.37216493114829,406635,281,0
58,Andriy Yarmolenko,West Ham,EPL,23,979,5,5,1,2.6255949772894382,3.426018500700593,2.6255949772894382,0.2413723676772721,0.3149557355087368,0.2413723676772721,M S,26,19,2,0,1.9625784363597631,6.919684391468763,69015,379,0
59,Stuart Armstrong,Southampton,EPL,30,1711,5,5,3,3.1144408900290728,2.009652604348957,3.1144408900290728,0.1638221391599161,0.105709371356754,0.1638221391599161,M S,46,18,4,0,3.845191847532988,7.9727021176368,130765,180,0
60,Leandro Trossard,Brighton,EPL,31,2018,5,5,3,5.35430202446878,4.625110670924187,5.35430202446878,0.2387944411309168,0.2062735185248646,0.2387944411309168,F M S,41,42,0,0,4.779169330373406,12.011704009026287,144028,1237,0
61,John Lundstram,Sheffield United,EPL,34,2448,5,5,3,5.921482932753861,3.829640366137028,5.921482932753861,0.2177015784100684,0.1407956016962142,0.2177015784100684,M S,44,21,5,0,5.026100654155016,12.008114026859404,156941,350,0
62,John Fleck,Sheffield United,EPL,30,2513,5,5,2,3.248101874254644,3.429328950121999,3.248101874254644,0.1163267682781209,0.1228171928018224,0.1163267682781209,M S,31,39,8,0,5.32346470374614,10.274544572457671,54383,350,0
63,Wesley,Aston Villa,EPL,21,1806,5,5,1,7.270558223128319,0.8836160395294428,6.509389266371727,0.3623201772323082,0.0440340219034606,0.3243881694205179,F,36,11,3,0,2.6747646359726787,8.00793587975204,381362,405,0
64,Divock Origi,Liverpool,EPL,28,680,4,4,1,2.0965603087097406,0.8253554403781891,2.0965603087097406,0.2774859232115833,0.1092382200500544,0.2774859232115833,F S,14,8,1,0,0.8342474475502968,3.5364457424730062,148368,31,0
65,Wilfried Zaha,Crystal Palace,EPL,38,3276,4,4,3,4.932660914957523,3.744230917654932,4.932660914957523,0.135512662498833,0.1028634867487618,0.135512662498833,F M S,61,37,5,0,4.589509509503841,11.829811396077275,145988,873,0
66,Mark Noble,West Ham,EPL,33,2709,4,1,3,2.773826020769775,3.1814721887931228,0.4903195230290293,0.0921536883976669,0.1056967504582432,0.016289685150466,M S,17,44,5,0,7.929711478762329,10.037942433729768,31835,379,0
67,Gerard Deulofeu,Watford,EPL,28,2137,4,3,5,6.213232520967722,4.786341346800327,5.452063657343388,0.2616709999471666,0.2015773145587409,0.2296142859901286,F M S,63,43,4,0,3.673295915126801,11.513658057898285,129476,1010,0
68,Jordan Henderson,Liverpool,EPL,30,2254,4,4,5,1.1846888158470392,4.108062040060759,1.1846888158470392,0.0473034575981515,0.164030871164804,0.0473034575981515,M S,20,27,2,0,12.152118895202875,15.858563289046288,61651,31,0
69,Dwight Gayle,Newcastle United,EPL,20,856,4,4,2,4.639500036835671,0.8900679210200906,4.639500036835671,0.487797901069171,0.093581907583888,0.487797901069171,F S,23,6,2,0,1.8412650860846045,5.124921843409538,196522,762,0
70,Georginio Wijnaldum,Liverpool,EPL,37,2980,4,4,0,2.651081571355462,0.8085457179695368,2.651081571355462,0.0800662219536884,0.0244191659789457,0.0800662219536884,M S,36,18,0,0,10.85671390965581,13.478653196245432,49499,31,0
71,Nathan Redmond,Southampton,EPL,32,2781,4,4,4,5.287322388961911,3.624410872347653,5.287322388961911,0.1711107569243337,0.1172948502377881,0.1711107569243337,F M,59,38,2,0,6.087857705540955,13.67461494076997,129078,180,0
72,Adama Traoré,Wolverhampton Wanderers,EPL,37,2596,4,4,9,3.7073373962193727,7.551031334325671,3.7073373962193727,0.1285286462479751,0.2617845994180702,0.1285286462479751,F M S,43,49,1,0,5.655398900620639,15.272295154631138,204103,543,0
73,Alex Oxlade-Chamberlain,Liverpool,EPL,30,1511,4,4,1,2.504467505961657,0.9436887409538032,2.504467505961657,0.1491741069070477,0.0562091242129995,0.1491741069070477,F M S,40,17,1,0,2.648965669795871,5.693251250311732,143424,31,0
74,Jorginho,Chelsea,EPL,31,2391,4,1,2,3.097004123032093,2.916516068391502,0.8134975954890251,0.1165748101517726,0.1097810314325534,0.0306209885378554,M S,12,23,10,0,14.992466654628515,15.918048471212389,102017,631,0
75,Marcos Alonso,Chelsea,EPL,18,1436,4,4,2,2.5468264957889915,2.9914873391389847,2.5468264957889915,0.1596200450007028,0.1874887608095464,0.1596200450007028,D M S,30,25,4,0,7.1116813570261,10.606778636574743,112515,631,0
76,Abdoulaye Doucouré,Watford,EPL,37,3189,4,4,2,5.280909616500139,4.084617623127997,5.280909616500139,0.1490379007478872,0.1152761323554467,0.1490379007478872,M S,61,38,8,0,7.193617694079876,13.540454076603057,127187,1010,0
77,Trent Alexander-Arnold,Liverpool,EPL,38,3183,4,4,13,3.0844607949256897,11.166966449469328,3.0844607949256897,0.0872137830798969,0.3157483444713287,0.0872137830798969,D S,45,86,5,0,13.597049359232187,20.63668834604323,314353,31,0
78,Lucas Moura,Tottenham,EPL,35,2261,4,4,4,5.58206464163959,3.279884606599808,5.58206464163959,0.2221962926791522,0.1305571050835836,0.2221962926791522,F M S,56,35,3,0,3.17877896502614,10.088381383568048,77100,148,0
79,Anwar El Ghazi,Aston Villa,EPL,34,2082,4,3,4,6.381360174156725,2.8772015031427145,5.620191336609423,0.2758513043583598,0.1243747047468032,0.242947752303001,F M S,53,30,3,0,2.210284132510424,8.016558893024921,183720,405,0
80,Matt Doherty,Wolverhampton Wanderers,EPL,36,2842,4,4,3,6.484134657308459,2.127985888160765,6.484134657308459,0.2053385359457288,0.0673887156701157,0.2053385359457288,D M S,34,21,1,0,7.663296995684504,14.165048303082584,171679,543,0
81,Leander Dendoncker,Wolverhampton Wanderers,EPL,38,2793,4,4,0,2.638043900020421,0.7169408379122615,2.638043900020421,0.0850067851778868,0.0231022826394928,0.0850067851778868,D M S,20,9,5,0,8.402882419526577,9.559081248007717,168157,543,0
82,Miguel Almirón,Newcastle United,EPL,36,3063,4,4,2,7.755137665197253,2.9012294206768274,7.755137665197253,0.2278688834044246,0.0852467018808078,0.2278688834044246,F M S,55,31,5,0,3.989844504743816,13.875709598883986,272999,762,0
83,Che Adams,Southampton,EPL,30,1096,4,4,2,5.865681562572718,1.9888088637962933,5.865681562572718,0.4816709312331611,0.1633145964796226,0.4816709312331611,F S,36,13,0,0,1.2057215720415115,7.280021018348634,346779,180,0
84,Allan Saint-Maximin,Newcastle United,EPL,26,1896,3,3,4,2.942516947165132,4.33181169256568,2.942516947165132,0.1396764373654334,0.2056239727483708,0.1396764373654334,F M S,46,33,0,0,4.271792184561491,9.657795261591671,272642,762,0
85,Dan Gosling,Bournemouth,EPL,24,1255,3,3,1,2.9298638608306646,1.3691747784614563,2.9298638608306646,0.2101097589440317,0.0981878327183514,0.2101097589440317,M S,13,10,3,0,1.4419021494686604,3.787046970799565,44983,989,0
86,Junior Stanislas,Bournemouth,EPL,15,706,3,2,0,1.87086548935622,0.9225292792543768,1.1096966369077563,0.238495600626147,0.1176028826244956,0.1414627440817253,D M S,17,12,1,0,1.580289775505662,2.252744848839938,87672,989,0
87,Aaron Cresswell,West Ham,EPL,31,2739,3,3,0,1.0325381252914667,3.006656665354967,1.0325381252914667,0.0339278683009244,0.0987948520927152,0.0339278683009244,D,18,26,7,0,4.89146363735199,6.834942104294896,92571,379,0
88,Patrick van Aanholt,Crystal Palace,EPL,29,2517,3,2,2,2.0403428077697754,3.5544371623545885,1.2791739702224731,0.0729562386568453,0.12709548852281,0.0457392361223768,D,27,32,0,0,4.38724836986512,5.900496690534055,52119,873,0
89,N&#039;Golo Kanté,Chelsea,EPL,22,1733,3,3,0,1.54391295555979,1.5202719774097204,1.54391295555979,0.080180130409914,0.0789523819774234,0.080180130409914,M S,18,27,4,0,4.837984517216682,7.209238461218774,225083,631,0
90,Jeffrey Schlupp,Crystal Palace,EPL,17,1035,3,3,1,2.1849748892709613,0.9487967370077968,2.1849748892709613,0.1899978164583444,0.0825040640876345,0.1899978164583444,D F M S,18,7,2,0,1.12852843105793,3.2428497234359384,157506,873,0
91,Ben Chilwell,Leicester,EPL,27,2382,3,3,3,1.0977275781333449,3.5355270877480507,1.0977275781333449,0.041475853078086,0.1335841468922437,0.041475853078086,D M,16,33,3,0,8.04045776091516,10.088156981393697,316125,1003,0
92,Dominic Solanke,Bournemouth,EPL,32,1617,3,3,1,4.439334521070123,1.0535619901493192,4.439334521070123,0.2470872646235689,0.0586398139229676,0.2470872646235689,F M S,32,15,1,0,2.417156931012869,6.863944223150611,258889,989,0
93,Roberto Pereyra,Watford,EPL,28,1656,3,2,0,3.1468859259039164,1.3600244047120214,2.385717058554292,0.1710264090165172,0.0739143698213055,0.1296585357909941,F M S,21,20,4,0,1.6259918306022882,4.776893117465079,112302,1010,0
94,Rodri,Manchester City,EPL,35,2488,3,3,2,0.7440791316330433,2.9102930314838886,0.7440791316330433,0.02691604575843,0.1052758733253818,0.02691604575843,D M S,24,33,8,0,21.217174431309104,22.69725015386939,357565,281,0
95,Issa Diop,West Ham,EPL,32,2767,3,3,1,1.795262912288308,1.8284027930349112,1.795262912288308,0.0583930835222073,0.0594709979664409,0.0583930835222073,D S,16,5,8,0,3.6186532843858,3.843444647267461,272622,379,0
96,Ricardo Pereira,Leicester,EPL,28,2520,3,3,2,1.2652331655845046,4.018951584585011,1.2652331655845046,0.0451868987708751,0.1435339851637504,0.0451868987708751,D M,18,27,1,0,8.115902204066515,11.059817846864462,215876,1003,0
97,Luka Milivojevic,Crystal Palace,EPL,31,2519,3,1,1,2.4957156693562865,1.7364521408453584,0.973377994261682,0.0891680866383746,0.0620407672394133,0.0347773003110565,M S,31,29,12,0,3.986329460516572,4.504622876644135,74300,873,0
98,Scott McTominay,Manchester United,EPL,27,1771,3,3,1,2.021982869133353,1.4312139973044395,2.021982869133353,0.102754634795032,0.0727325012746468,0.102754634795032,M S,29,16,2,0,4.453569738194346,5.719030223786831,315969,985,0
99,Daniel James,Manchester United,EPL,33,2291,3,3,6,3.603131093084812,4.264184528961778,3.603131093084812,0.1415459617536591,0.1675148876501789,0.1415459617536591,F M S,42,26,4,0,5.398974547162652,11.158989392220974,319301,985,0
100,Youri Tielemans,Leicester,EPL,37,2849,3,3,6,2.7923809867352247,5.186099678277969,2.7923809867352247,0.0882114035823693,0.1638290526658537,0.0882114035823693,M S,56,53,2,0,11.131553751416504,17.103863075375557,249565,1003,0
101,Lewis Dunk,Brighton,EPL,36,3233,3,3,3,3.719277739524841,1.2634232500568032,3.719277739524841,0.1035369615085789,0.0351710771744857,0.1035369615085789,D,31,14,9,0,8.34768174868077,8.553321623243392,148153,1237,0
102,Douglas Luiz,Aston Villa,EPL,36,2602,3,3,2,2.277795437723398,2.004114666953683,2.277795437723398,0.0787861604131844,0.0693198770276062,0.0787861604131844,M S,38,17,8,0,3.3965176343917847,5.569815007969737,447661,405,0
103,Pedro Neto,Wolverhampton Wanderers,EPL,29,911,3,3,3,1.8934477604925632,2.6262175496667624,1.8934477604925632,0.1870585054273663,0.2594506909659809,0.1870585054273663,F M S,17,14,3,0,4.652863252907991,7.689651545137167,487465,543,0
104,Michael Obafemi,Southampton,EPL,21,654,3,3,2,2.154612448066473,1.2253467291593552,2.154612448066473,0.2965063001926339,0.1686256966733057,0.2965063001926339,F S,12,10,1,0,0.5151654873043299,2.883793210610748,444208,180,0
105,Bernard,Everton,EPL,27,1267,3,3,2,1.6975654624402523,2.303722243756056,1.6975654624402523,0.1205847605521884,0.1636424640394988,0.1205847605521884,M S,12,24,2,0,3.0494456132873893,6.573716748505831,175169,29,0
106,Adam Webster,Brighton,EPL,31,2668,3,3,1,1.5777928959578276,1.0943768145516517,1.5777928959578276,0.0532238982894319,0.0369167591115624,0.0532238982894319,D,16,10,4,0,6.152603227645159,6.390762180089951,212847,1237,0
107,Billy Sharp,Sheffield United,EPL,25,1045,3,3,2,4.138954329304397,3.010327694937587,4.138954329304397,0.3564649661601873,0.2592626722912754,0.3564649661601873,F S,16,15,1,1,1.037148229777813,5.812581459991634,49542,350,0
108,Conor Hourihane,Aston Villa,EPL,27,1549,3,3,5,1.628339322283864,5.731440916657448,1.628339322283864,0.0946097734057764,0.333008187539813,0.0946097734057764,M S,29,38,4,0,3.1574677284806967,6.007942508906126,61653,405,0
109,John McGinn,Aston Villa,EPL,28,2323,3,3,3,3.982573007233441,2.6177591122686863,3.982573007233441,0.1542968448777484,0.1014198536823856,0.1542968448777484,M S,55,37,3,0,5.289585173130035,9.970860671252012,193116,405,0
110,Gabriel Martinelli,Arsenal,EPL,14,643,3,3,0,2.2424834556877613,0.1135418843477964,2.2424834556877613,0.3138779331444767,0.0158923321793183,0.3138779331444767,M S,12,2,1,0,0.639907656237483,2.995933029800653,655488,11,0
111,Aaron Connolly,Brighton,EPL,24,1279,3,3,1,4.553525606170297,0.5620171576738358,4.553525606170297,0.3204200973849309,0.0395477280614896,0.3204200973849309,F S,36,6,0,0,0.3541994113475084,4.356782121583819,434207,1237,0
112,Tomas Soucek,West Ham,EPL,13,1042,3,3,0,2.4183740243315697,0.3432552432641387,2.4183740243315697,0.2088806738866039,0.029647765732987,0.2088806738866039,M S,20,5,0,0,2.18582923989743,3.873195863328874,283628,379,0
113,Steven Bergwijn,Tottenham,EPL,14,698,3,3,1,1.1783158108592031,1.1285143066197634,1.1783158108592031,0.1519318380764015,0.1455104406816313,0.1519318380764015,F M S,9,13,2,0,1.4037167243659496,2.955224387347698,284165,148,0
114,Fabian Schär,Newcastle United,EPL,22,1675,2,2,0,1.0595882823690772,0.1013798899948597,1.0595882823690772,0.056933101739234,0.0054472776713655,0.056933101739234,D M S,20,4,5,0,1.8653056677430868,2.578661961480975,135343,762,0
115,Joelinton,Newcastle United,EPL,38,2722,2,2,2,6.031041044741869,3.101166108623147,6.031041044741869,0.1994098802449552,0.1025367192417645,0.1994098802449552,F M S,50,29,7,0,4.822176840156317,12.042083878070116,333241,762,0
